OutcomeType,SexuponOutcome,AgeuponOutcome,Name,IntakeType,IntakeCondition,AnimalType,AgeuponIntake,Color,Aggressive,Mixed,NumberOfAdmits,Time_Outcomes,Time_Intakes,DayOfWeek_Outcomes,DayOfWeek_Intakes,LengthOfStay,Intactness,Gender
7,7,730,7,7,7,7,730,7,7,7,1,11,04,6,4,63360.0,7,7
0,0,3285,0,0,0,0,2920,0,0,0,1,11,11,6,1,89280.0,0,0
0,0,91.251,0,0,0,0,91.251,0,0,0,2,11,01,6,5,1440.0,0,0
0,0,30.417,0,0,0,0,35,0,0,0,1,11,03,6,3,34560.0,0,0
7,7,121.668,7,7,7,7,121.668,7,7,7,1,11,03,6,1,7200.0,7,7
7,7,121.668,7,7,7,7,121.668,7,7,7,1,11,03,6,1,7200.0,7,7
7,7,121.668,7,7,7,7,121.668,7,7,7,1,11,03,6,1,7200.0,7,7
7,7,121.668,7,7,7,7,121.668,7,7,7,1,11,06,6,0,8640.0,7,7
7,7,182.502,7,7,7,7,182.502,7,7,7,1,11,03,6,2,5760.0,7,7
7,7,182.502,7,7,7,7,152.085,7,7,7,1,11,12,6,2,5760.0,7,7
7,7,121.668,7,7,7,7,121.668,7,7,7,1,12,02,6,5,11520.0,7,7
5,5,21,5,5,5,5,14,5,5,5,1,12,03,6,6,10080.0,5,5
5,5,21,5,5,5,5,14,5,5,5,1,12,03,6,6,10080.0,5,5
5,5,21,5,5,5,5,14,5,5,5,1,12,03,6,6,10080.0,5,5
5,5,21,5,5,5,5,14,5,5,5,1,12,03,6,6,10080.0,5,5
0,0,60.834,0,0,0,0,30.417,0,0,0,1,12,10,6,3,25920.0,0,0
0,0,30.417,0,0,0,0,273.75300000000004,0,0,0,2,12,02,6,1,37440.0,0,0
0,0,365,0,0,0,0,365,0,0,0,2,12,04,6,4,12960.0,0,0
7,7,21,7,7,7,7,21,7,7,7,1,12,11,6,6,1440.0,7,7
7,7,1460,7,7,7,7,1460,7,7,7,2,01,05,0,1,8640.0,7,7
3,3,30.417,3,3,3,3,21,3,3,3,1,01,03,0,4,34560.0,3,3
3,3,30.417,3,3,3,3,21,3,3,3,1,01,03,0,4,34560.0,3,3
3,3,30.417,3,3,3,3,21,3,3,3,1,01,03,0,4,34560.0,3,3
7,7,30.417,7,7,7,7,30.417,7,7,7,1,01,05,0,3,5760.0,7,7
7,7,60.834,7,7,7,7,30.417,7,7,7,1,01,03,0,3,5760.0,7,7
7,7,60.834,7,7,7,7,30.417,7,7,7,1,01,03,0,3,5760.0,7,7
3,3,365,3,3,3,3,365,3,3,3,1,01,12,0,0,1440.0,3,3
7,7,365,7,7,7,7,365,7,7,7,1,02,12,0,3,7200.0,7,7
0,0,2555,0,0,0,0,2555,0,0,0,1,03,04,0,0,50400.0,0,0
0,0,182.502,0,0,0,0,152.085,0,0,0,1,05,03,0,1,10080.0,0,0
0,0,60.834,0,0,0,0,28,0,0,0,1,05,02,0,6,73440.0,0,0
0,0,730,0,0,0,0,730,0,0,0,1,05,03,0,5,44640.0,0,0
0,0,730,0,0,0,0,730,0,0,0,1,05,03,0,4,15840.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,05,02,0,5,54720.0,0,0
0,0,730,0,0,0,0,730,0,0,0,1,05,02,0,5,54720.0,0,0
3,3,730,3,3,3,3,730,3,3,3,1,06,05,0,0,1440.0,3,3
0,0,182.502,0,0,0,0,152.085,0,0,0,1,06,01,0,3,7200.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,06,02,0,5,54720.0,0,0
7,7,365,7,7,7,7,3285,7,7,7,1,06,12,0,5,14400.0,7,7
0,0,365,0,0,0,0,365,0,0,0,1,06,03,0,0,11520.0,0,0
0,0,91.251,0,0,0,0,60.834,0,0,0,1,06,12,0,2,18720.0,0,0
0,0,365,0,0,0,0,30.417,0,0,0,1,06,05,0,2,28800.0,0,0
0,0,60.834,0,0,0,0,60.834,0,0,0,1,06,09,0,5,14400.0,0,0
0,0,121.668,0,0,0,0,121.668,0,0,0,1,06,02,0,1,10080.0,0,0
3,3,2920,3,3,3,3,2920,3,3,3,1,07,06,0,0,1440.0,3,3
7,7,365,7,7,7,7,365,7,7,7,1,09,11,0,6,1440.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,09,12,0,6,1440.0,7,7
5,5,365,5,5,5,5,365,5,5,5,1,11,01,0,5,2880.0,5,5
0,0,730,0,0,0,0,730,0,0,0,1,12,01,0,3,177120.0,0,0
5,5,365,5,5,5,5,365,5,5,5,1,12,03,0,6,1440.0,5,5
0,0,30.417,0,0,0,0,7,0,0,0,1,03,01,2,2,72000.0,0,0
0,0,30.417,0,0,0,0,7,0,0,0,1,04,01,2,2,72000.0,0,0
7,7,730,7,7,7,7,730,7,7,7,1,04,12,2,4,59040.0,7,7
0,0,730,0,0,0,0,730,0,0,0,1,04,02,2,0,14400.0,0,0
5,5,365,5,5,5,5,365,5,5,5,1,04,04,2,3,10080.0,5,5
0,0,30.417,0,0,0,0,7,0,0,0,1,04,01,2,2,72000.0,0,0
7,7,365,7,7,7,7,365,7,7,7,1,05,03,2,2,21600.0,7,7
0,0,91.251,0,0,0,0,60.834,0,0,0,1,05,06,2,2,20160.0,0,0
0,0,91.251,0,0,0,0,60.834,0,0,0,1,05,06,2,2,20160.0,0,0
0,0,30.417,0,0,0,0,7,0,0,0,1,05,01,2,2,72000.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,05,11,2,5,7200.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,05,04,2,6,15840.0,0,0
0,0,30.417,0,0,0,0,7,0,0,0,1,06,01,2,2,72000.0,0,0
5,5,2920,5,5,5,5,2920,5,5,5,1,06,03,2,2,1440.0,5,5
0,0,30.417,0,0,0,0,273.75300000000004,0,0,0,1,06,11,2,5,7200.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,06,11,2,5,7200.0,0,0
0,0,1460,0,0,0,0,1460,0,0,0,2,06,12,2,5,7200.0,0,0
5,5,365,5,5,5,5,365,5,5,5,1,06,08,2,0,12960.0,5,5
0,0,91.251,0,0,0,0,60.834,0,0,0,1,06,09,2,2,11520.0,0,0
5,5,730,5,5,5,5,730,5,5,5,1,06,08,2,0,12960.0,5,5
0,0,121.668,0,0,0,0,121.668,0,0,0,1,06,11,2,5,7200.0,0,0
0,0,152.085,0,0,0,0,152.085,0,0,0,1,07,02,2,0,24480.0,0,0
0,0,60.834,0,0,0,0,28,0,0,0,1,10,05,2,0,63360.0,0,0
0,0,60.834,0,0,0,0,28,0,0,0,1,10,05,2,0,63360.0,0,0
0,0,60.834,0,0,0,0,28,0,0,0,1,10,05,2,0,63360.0,0,0
5,5,2555,5,5,5,5,2555,5,5,5,1,11,08,2,1,2880.0,5,5
7,7,365,7,7,7,7,30.417,7,7,7,1,12,03,2,6,64800.0,7,7
5,5,365,5,5,5,5,365,5,5,5,2,01,10,3,3,1440.0,5,5
0,0,2920,0,0,0,0,2920,0,0,0,1,01,12,3,5,149760.0,0,0
5,5,2555,5,5,5,5,2555,5,5,5,1,02,11,3,0,5760.0,5,5
5,5,2920,5,5,5,5,2920,5,5,5,1,02,01,3,2,2880.0,5,5
0,0,60.834,0,0,0,0,30.417,0,0,0,1,02,02,3,2,43200.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,03,07,3,6,5760.0,0,0
5,5,365,5,5,5,5,365,5,5,5,1,04,12,3,2,12960.0,5,5
0,0,60.834,0,0,0,0,30.417,0,0,0,1,05,01,3,4,10080.0,0,0
0,0,91.251,0,0,0,0,30.417,0,0,0,1,05,06,3,1,73440.0,0,0
0,0,730,0,0,0,0,730,0,0,0,1,06,11,3,5,8640.0,0,0
0,0,182.502,0,0,0,0,30.417,0,0,0,2,06,05,3,3,220320.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,06,02,3,1,14400.0,0,0
0,0,91.251,0,0,0,0,91.251,0,0,0,2,07,04,3,6,7200.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,07,12,3,5,8640.0,0,0
5,5,730,5,5,5,5,730,5,5,5,1,07,06,3,2,2880.0,5,5
0,0,91.251,0,0,0,0,30.417,0,0,0,1,10,03,3,1,93600.0,0,0
0,0,91.251,0,0,0,0,30.417,0,0,0,1,10,03,3,1,93600.0,0,0
0,0,730,0,0,0,0,730,0,0,0,1,10,08,3,3,334080.0,0,0
0,0,1095,0,0,0,0,1095,0,0,0,2,11,12,3,2,414720.0,0,0
7,7,60.834,7,7,7,7,60.834,7,7,7,1,01,01,4,0,7200.0,7,7
0,0,365,0,0,0,0,273.75300000000004,0,0,0,1,01,06,4,3,132480.0,0,0
5,5,365,5,5,5,5,365,5,5,5,1,02,10,4,4,1440.0,5,5
5,5,365,5,5,5,5,365,5,5,5,1,02,12,4,0,17280.0,5,5
7,7,365,7,7,7,7,365,7,7,7,1,03,03,4,1,4320.0,7,7
7,7,60.834,7,7,7,7,60.834,7,7,7,1,03,02,4,5,20160.0,7,7
7,7,60.834,7,7,7,7,60.834,7,7,7,1,03,01,4,2,14400.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,03,03,4,1,4320.0,7,7
0,0,273.75300000000004,0,0,0,0,152.085,0,0,0,1,03,11,4,1,177120.0,0,0
7,7,365,7,7,7,7,365,7,7,7,1,04,08,4,0,7200.0,7,7
7,7,182.502,7,7,7,7,152.085,7,7,7,1,04,02,4,6,8640.0,7,7
7,7,365,7,7,7,7,365,7,7,7,2,04,11,4,3,12960.0,7,7
7,7,730,7,7,7,7,730,7,7,7,1,04,04,4,0,15840.0,7,7
7,7,121.668,7,7,7,7,121.668,7,7,7,1,04,01,4,4,11520.0,7,7
5,5,2190,5,5,5,5,2190,5,5,5,1,04,11,4,3,21600.0,5,5
7,7,91.251,7,7,7,7,60.834,7,7,7,1,04,01,4,4,11520.0,7,7
7,7,182.502,7,7,7,7,152.085,7,7,7,1,04,06,4,4,10080.0,7,7
0,0,60.834,0,0,0,0,30.417,0,0,0,1,04,06,4,0,5760.0,0,0
0,0,121.668,0,0,0,0,121.668,0,0,0,1,04,05,4,0,5760.0,0,0
0,0,91.251,0,0,0,0,21,0,0,0,1,04,03,4,4,112320.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,04,10,4,1,15840.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,05,06,4,0,5760.0,0,0
0,0,60.834,0,0,0,0,28,0,0,0,1,05,12,4,0,87840.0,0,0
7,7,730,7,7,7,7,730,7,7,7,1,05,02,4,0,7200.0,7,7
0,0,91.251,0,0,0,0,60.834,0,0,0,1,05,01,4,5,50400.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,05,01,4,5,20160.0,0,0
0,0,91.251,0,0,0,0,60.834,0,0,0,1,05,10,4,2,44640.0,0,0
7,7,35,7,7,7,7,28,7,7,7,1,06,02,4,6,8640.0,7,7
0,0,1460,0,0,0,0,1460,0,0,0,2,06,10,4,4,11520.0,0,0
0,0,1825,0,0,0,0,1825,0,0,0,2,06,01,4,5,50400.0,0,0
0,0,152.085,0,0,0,0,121.668,0,0,0,1,07,04,4,6,8640.0,0,0
0,0,60.834,0,0,0,0,28,0,0,0,1,07,02,4,0,67680.0,0,0
0,0,60.834,0,0,0,0,28,0,0,0,1,07,02,4,0,67680.0,0,0
0,0,60.834,0,0,0,0,28,0,0,0,1,07,12,4,0,76320.0,0,0
7,7,730,7,7,7,7,730,7,7,7,1,08,01,4,5,18720.0,7,7
5,5,1460,5,5,5,5,1460,5,5,5,1,09,02,4,2,2880.0,5,5
7,7,1095,7,7,7,7,1095,7,7,7,1,11,04,4,0,5760.0,7,7
0,0,730,0,0,0,0,730,0,0,0,1,11,10,4,3,12960.0,0,0
0,0,30.417,0,0,0,0,273.75300000000004,0,0,0,1,11,10,4,5,10080.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,11,06,4,4,10080.0,0,0
0,0,365,0,0,0,0,365,0,0,0,2,12,01,4,2,2880.0,0,0
5,5,2555,5,5,5,5,2555,5,5,5,1,12,09,4,3,1440.0,5,5
0,0,91.251,0,0,0,0,21,0,0,0,1,12,11,4,1,116640.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,01,05,0,2,77760.0,0,0
7,7,30.417,7,7,7,7,30.417,7,7,7,1,02,02,0,5,4320.0,7,7
7,7,30.417,7,7,7,7,30.417,7,7,7,1,02,02,0,5,4320.0,7,7
7,7,30.417,7,7,7,7,30.417,7,7,7,1,02,02,0,5,4320.0,7,7
3,3,365,3,3,3,3,365,3,3,3,2,02,11,0,0,1440.0,3,3
0,0,182.502,0,0,0,0,152.085,0,0,0,1,03,11,0,6,12960.0,0,0
5,5,3285,5,5,5,5,2920,5,5,5,1,04,06,0,4,4320.0,5,5
0,0,60.834,0,0,0,0,30.417,0,0,0,1,04,02,0,5,4320.0,0,0
7,7,365,7,7,7,7,365,7,7,7,1,04,04,0,3,7200.0,7,7
0,0,60.834,0,0,0,0,30.417,0,0,0,2,05,11,0,3,7200.0,0,0
7,7,7,7,7,7,7,7,7,7,7,1,05,12,0,6,2880.0,7,7
7,7,7,7,7,7,7,7,7,7,7,1,05,12,0,6,2880.0,7,7
7,7,7,7,7,7,7,7,7,7,7,1,05,12,0,6,2880.0,7,7
0,0,60.834,0,0,0,0,60.834,0,0,0,1,05,12,0,0,11520.0,0,0
5,5,365,5,5,5,5,365,5,5,5,2,05,04,0,5,14400.0,5,5
3,3,365,3,3,3,3,365,3,3,3,1,05,03,0,4,36000.0,3,3
7,7,91.251,7,7,7,7,60.834,7,7,7,1,06,03,0,3,7200.0,7,7
7,7,273.75300000000004,7,7,7,7,273.75300000000004,7,7,7,1,06,03,0,0,1440.0,7,7
0,0,121.668,0,0,0,0,121.668,0,0,0,1,06,11,0,2,8640.0,0,0
0,0,91.251,0,0,0,0,30.417,0,0,0,1,06,04,0,2,89280.0,0,0
0,0,91.251,0,0,0,0,30.417,0,0,0,1,06,04,0,2,89280.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,06,02,0,5,4320.0,0,0
7,7,14,7,7,7,7,14,7,7,7,1,06,05,0,0,1440.0,7,7
7,7,14,7,7,7,7,14,7,7,7,1,06,05,0,0,1440.0,7,7
7,7,14,7,7,7,7,14,7,7,7,1,06,05,0,0,1440.0,7,7
5,5,2190,5,5,5,5,2190,5,5,5,1,08,06,0,3,5760.0,5,5
7,7,365,7,7,7,7,365,7,7,7,1,09,02,0,6,1440.0,7,7
7,7,1095,7,7,7,7,1095,7,7,7,1,09,04,0,6,1440.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,09,04,0,5,12960.0,7,7
7,7,121.668,7,7,7,7,121.668,7,7,7,1,09,02,0,6,1440.0,7,7
3,3,730,3,3,3,3,730,3,3,3,1,11,11,0,0,1440.0,3,3
0,0,60.834,0,0,0,0,30.417,0,0,0,1,11,06,0,0,10080.0,0,0
5,5,1095,5,5,5,5,1095,5,5,5,1,11,04,0,4,4320.0,5,5
7,7,730,7,7,7,7,730,7,7,7,1,12,07,0,4,54720.0,7,7
5,5,730,5,5,5,5,730,5,5,5,1,12,08,0,6,2880.0,5,5
5,5,1460,5,5,5,5,1460,5,5,5,1,01,12,1,6,4320.0,5,5
7,7,1095,7,7,7,7,1095,7,7,7,1,01,10,1,1,40320.0,7,7
7,7,730,7,7,7,7,730,7,7,7,1,01,04,1,2,8640.0,7,7
0,0,365,0,0,0,0,365,0,0,0,1,01,01,1,4,7200.0,0,0
7,7,121.668,7,7,7,7,121.668,7,7,7,2,01,05,1,6,12960.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,01,01,1,5,15840.0,7,7
7,7,2555,7,7,7,7,2555,7,7,7,2,02,11,1,1,11520.0,7,7
0,0,152.085,0,0,0,0,91.251,0,0,0,1,02,07,1,2,59040.0,0,0
5,5,365,5,5,5,5,365,5,5,5,1,03,01,1,5,5760.0,5,5
3,3,2,3,3,3,3,2,3,3,3,1,03,01,1,1,1440.0,3,3
0,0,60.834,0,0,0,0,30.417,0,0,0,1,04,11,1,2,10080.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,04,11,1,2,10080.0,0,0
0,0,60.834,0,0,0,0,21,0,0,0,1,05,03,1,3,69120.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,05,10,1,2,80640.0,0,0
0,0,152.085,0,0,0,0,152.085,0,0,0,1,05,11,1,3,8640.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,05,01,1,6,95040.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,05,11,1,4,7200.0,0,0
5,5,2920,5,5,5,5,2920,5,5,5,1,05,11,1,1,1440.0,5,5
5,5,1825,5,5,5,5,1825,5,5,5,1,05,11,1,1,1440.0,5,5
3,3,2555,3,3,3,3,2555,3,3,3,1,05,04,1,1,1440.0,3,3
0,0,152.085,0,0,0,0,121.668,0,0,0,1,06,12,1,4,7200.0,0,0
0,0,730,0,0,0,0,730,0,0,0,1,06,01,1,3,28800.0,0,0
5,5,2190,5,5,5,5,2190,5,5,5,1,06,03,1,0,2880.0,5,5
0,0,1095,0,0,0,0,1095,0,0,0,1,06,11,1,3,8640.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,06,02,1,3,48960.0,0,0
0,0,30.417,0,0,0,0,7,0,0,0,1,07,04,1,2,70560.0,0,0
7,7,152.085,7,7,7,7,152.085,7,7,7,1,09,11,1,0,1440.0,7,7
7,7,273.75300000000004,7,7,7,7,273.75300000000004,7,7,7,1,09,02,1,0,1440.0,7,7
0,0,730,0,0,0,0,730,0,0,0,1,09,02,1,2,28800.0,0,0
0,0,1095,0,0,0,0,1095,0,0,0,1,09,09,1,6,125280.0,0,0
0,0,91.251,0,0,0,0,21,0,0,0,1,09,10,1,0,112320.0,0,0
0,0,60.834,0,0,0,0,0,0,0,0,1,10,02,1,6,113760.0,0,0
0,0,730,0,0,0,0,730,0,0,0,1,10,02,1,5,115200.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,11,01,1,6,12960.0,0,0
7,7,21,7,7,7,7,21,7,7,7,1,11,01,1,0,1440.0,7,7
7,7,21,7,7,7,7,21,7,7,7,1,11,01,1,0,1440.0,7,7
7,7,21,7,7,7,7,21,7,7,7,1,11,01,1,0,1440.0,7,7
0,0,365,0,0,0,0,365,0,0,0,1,11,06,1,1,181440.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,11,04,1,5,24480.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,11,04,1,4,237600.0,0,0
0,0,1825,0,0,0,0,1825,0,0,0,1,12,02,1,5,165600.0,0,0
7,7,60.834,7,7,7,7,60.834,7,7,7,1,12,11,1,3,18720.0,7,7
0,0,60.834,0,0,0,0,14,0,0,0,1,02,09,3,5,99360.0,0,0
0,0,365,0,0,0,0,365,0,0,0,2,02,11,3,0,86400.0,0,0
7,7,21,7,7,7,7,21,7,7,7,1,02,11,3,3,1440.0,7,7
0,0,365,0,0,0,0,365,0,0,0,1,02,03,3,3,40320.0,0,0
7,7,2190,7,7,7,7,2190,7,7,7,1,03,01,3,1,54720.0,7,7
7,7,30.417,7,7,7,7,30.417,7,7,7,2,03,02,3,0,5760.0,7,7
5,5,365,5,5,5,5,365,5,5,5,1,04,03,3,3,1440.0,5,5
5,5,1460,5,5,5,5,1460,5,5,5,2,04,06,3,2,1440.0,5,5
5,5,730,5,5,5,5,730,5,5,5,1,04,02,3,2,12960.0,5,5
0,0,2555,0,0,0,0,2190,0,0,0,1,04,01,3,2,254880.0,0,0
0,0,1095,0,0,0,0,1095,0,0,0,3,04,04,3,6,7200.0,0,0
0,0,730,0,0,0,0,1095,0,0,0,2,05,12,3,2,289440.0,0,0
0,0,1460,0,0,0,0,1460,0,0,0,1,05,04,3,6,7200.0,0,0
5,5,365,5,5,5,5,365,5,5,5,1,05,11,3,2,2880.0,5,5
1,1,1460,1,1,1,1,1460,1,1,1,2,05,09,3,1,2880.0,1,1
0,0,182.502,0,0,0,0,152.085,0,0,0,1,05,02,3,6,7200.0,0,0
0,0,91.251,0,0,0,0,30.417,0,0,0,1,06,04,3,3,72000.0,0,0
0,0,243.336,0,0,0,0,212.919,0,0,0,1,06,11,3,6,7200.0,0,0
7,7,1825,7,7,7,7,1825,7,7,7,1,06,12,3,4,30240.0,7,7
3,3,60.834,3,3,3,3,60.834,3,3,3,1,07,02,3,2,2880.0,3,3
7,7,365,7,7,7,7,365,7,7,7,1,09,11,3,2,1440.0,7,7
7,7,121.668,7,7,7,7,121.668,7,7,7,1,09,11,3,2,1440.0,7,7
7,7,121.668,7,7,7,7,121.668,7,7,7,1,09,11,3,2,1440.0,7,7
0,0,212.919,0,0,0,0,30.417,0,0,0,1,11,04,3,4,280800.0,0,0
7,7,365,7,7,7,7,365,7,7,7,1,12,09,3,3,80640.0,7,7
7,7,182.502,7,7,7,7,152.085,7,7,7,1,12,11,3,4,18720.0,7,7
7,7,2555,7,7,7,7,2555,7,7,7,1,12,05,3,3,120960.0,7,7
7,7,182.502,7,7,7,7,152.085,7,7,7,1,12,11,3,4,18720.0,7,7
5,5,2190,5,5,5,5,2190,5,5,5,1,12,11,3,4,8640.0,5,5
0,0,60.834,0,0,0,0,6,0,0,0,1,12,04,3,0,95040.0,0,0
7,7,730,7,7,7,7,730,7,7,7,1,01,12,4,6,8640.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,01,06,4,0,5760.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,01,06,4,0,5760.0,7,7
0,0,91.251,0,0,0,0,91.251,0,0,0,2,02,03,4,4,10080.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,02,12,4,6,48960.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,02,12,4,6,48960.0,0,0
0,0,730,0,0,0,0,730,0,0,0,1,03,11,4,5,10080.0,0,0
0,0,365,0,0,0,0,365,0,0,0,2,03,02,4,1,5760.0,0,0
7,7,1460,7,7,7,7,1460,7,7,7,1,05,11,4,3,2880.0,7,7
0,0,60.834,0,0,0,0,30.417,0,0,0,1,05,05,4,6,69120.0,0,0
0,0,91.251,0,0,0,0,60.834,0,0,0,1,05,03,4,6,8640.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,05,05,4,2,44640.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,05,11,4,0,7200.0,0,0
5,5,3285,5,5,5,5,3285,5,5,5,1,05,09,4,4,1440.0,5,5
5,5,730,5,5,5,5,730,5,5,5,1,06,11,4,4,1440.0,5,5
0,0,365,0,0,0,0,3285,0,0,0,2,06,12,4,0,7200.0,0,0
0,0,2555,0,0,0,0,2190,0,0,0,1,06,07,4,6,77760.0,0,0
0,0,30.417,0,0,0,0,0,0,0,0,1,07,12,4,3,83520.0,0,0
5,5,243.336,5,5,5,5,212.919,5,5,5,2,07,04,4,1,5760.0,5,5
5,5,730,5,5,5,5,730,5,5,5,1,07,04,4,1,5760.0,5,5
7,7,365,7,7,7,7,365,7,7,7,1,07,12,4,1,5760.0,7,7
0,0,91.251,0,0,0,0,60.834,0,0,0,1,10,05,4,3,23040.0,0,0
3,3,365,3,3,3,3,365,3,3,3,1,10,01,4,4,1440.0,3,3
0,0,730,0,0,0,0,730,0,0,0,1,10,02,4,5,28800.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,10,06,4,0,7200.0,0,0
0,0,30.417,0,0,0,0,0,0,0,0,1,10,12,4,3,83520.0,0,0
0,0,30.417,0,0,0,0,0,0,0,0,1,10,12,4,3,83520.0,0,0
0,0,60.834,0,0,0,0,28,0,0,0,1,10,01,4,6,79200.0,0,0
0,0,91.251,0,0,0,0,30.417,0,0,0,1,10,12,4,3,72000.0,0,0
0,0,91.251,0,0,0,0,30.417,0,0,0,1,10,11,4,5,79200.0,0,0
7,7,60.834,7,7,7,7,30.417,7,7,7,1,11,11,4,0,5760.0,7,7
5,5,730,5,5,5,5,730,5,5,5,1,11,01,4,1,14400.0,5,5
7,7,2190,7,7,7,7,2190,7,7,7,1,12,01,4,6,57600.0,7,7
7,7,1825,7,7,7,7,1825,7,7,7,1,12,01,4,4,20160.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,12,04,4,4,10080.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,12,03,4,3,1440.0,7,7
5,5,1460,5,5,5,5,1460,5,5,5,2,12,03,4,2,12960.0,5,5
5,5,730,5,5,5,5,730,5,5,5,1,01,02,5,5,10080.0,5,5
0,0,152.085,0,0,0,0,152.085,0,0,0,1,01,11,5,5,11520.0,0,0
0,0,91.251,0,0,0,0,30.417,0,0,0,1,01,03,5,6,69120.0,0,0
7,7,365,7,7,7,7,365,7,7,7,1,01,05,5,3,33120.0,7,7
0,0,1825,0,0,0,0,1825,0,0,0,1,01,02,5,6,8640.0,0,0
0,0,1825,0,0,0,0,1825,0,0,0,1,01,02,5,6,8640.0,0,0
7,7,91.251,7,7,7,7,60.834,7,7,7,1,01,01,5,0,48960.0,7,7
7,7,91.251,7,7,7,7,60.834,7,7,7,1,01,01,5,0,48960.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,02,03,5,1,5760.0,7,7
0,0,365,0,0,0,0,365,0,0,0,1,02,10,5,1,17280.0,0,0
0,0,91.251,0,0,0,0,30.417,0,0,0,1,02,02,5,6,48960.0,0,0
0,0,1095,0,0,0,0,1095,0,0,0,1,02,12,5,4,93600.0,0,0
5,5,1825,5,5,5,5,1825,5,5,5,1,02,02,5,4,2880.0,5,5
0,0,730,0,0,0,0,730,0,0,0,1,03,12,5,0,59040.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,03,03,5,0,67680.0,0,0
5,5,365,5,5,5,5,365,5,5,5,1,03,10,5,5,1440.0,5,5
5,5,3285,5,5,5,5,2920,5,5,5,5,03,01,5,5,324000.0,5,5
0,0,60.834,0,0,0,0,30.417,0,0,0,1,03,11,5,6,30240.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,03,11,5,6,30240.0,0,0
0,0,2920,0,0,0,0,2920,0,0,0,2,04,02,5,6,10080.0,0,0
0,0,1095,0,0,0,0,1095,0,0,0,1,04,12,5,3,64800.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,05,05,5,0,7200.0,0,0
5,5,365,5,5,5,5,30.417,5,5,5,1,05,12,5,4,2880.0,5,5
0,0,730,0,0,0,0,730,0,0,0,1,05,04,5,6,80640.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,05,03,5,0,69120.0,0,0
0,0,365,0,0,0,0,365,0,0,0,2,05,12,5,4,12960.0,0,0
0,0,121.668,0,0,0,0,91.251,0,0,0,1,05,04,5,3,64800.0,0,0
0,0,365,0,0,0,0,365,0,0,0,2,05,12,5,3,44640.0,0,0
0,0,60.834,0,0,0,0,60.834,0,0,0,1,05,04,5,0,18720.0,0,0
0,0,121.668,0,0,0,0,121.668,0,0,0,1,05,02,5,5,21600.0,0,0
5,5,730,5,5,5,5,730,5,5,5,1,05,02,5,5,1440.0,5,5
0,0,730,0,0,0,0,730,0,0,0,1,06,08,5,2,34560.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,06,06,5,4,11520.0,0,0
0,0,1825,0,0,0,0,1825,0,0,0,1,06,03,5,4,33120.0,0,0
0,0,1095,0,0,0,0,1095,0,0,0,3,06,01,5,1,17280.0,0,0
0,0,2555,0,0,0,0,2555,0,0,0,1,06,12,5,0,79200.0,0,0
5,5,365,5,5,5,5,365,5,5,5,1,06,06,5,5,1440.0,5,5
0,0,365,0,0,0,0,365,0,0,0,1,07,07,5,2,24480.0,0,0
